0.533673,0.650176,0.00407112,-0.0421492,0.48107,0.840565,0.0238427,-0.0179937,-0.0526025,0.190389,0.197522
0.537337,0.608596,0.00366402,-0.0415801,0.501442,0.814642,0.0203721,-0.0259228,-0.0358944,0.206046,0.209149
0.540146,0.567658,0.00280929,-0.0409377,0.518215,0.782073,0.016773,-0.0325692,-0.0219306,0.214415,0.215533
0.541698,0.526127,0.00155181,-0.0415315,0.531492,0.744265,0.0132763,-0.0378075,-0.0102062,0.218139,0.218378
0.540165,0.484842,-0.00153303,-0.0412845,0.541499,0.702531,0.0100079,-0.0417349,0.00133473,0.217688,0.217693
0.537222,0.447035,-0.00294226,-0.0378071,0.548411,0.658078,0.00691205,-0.0444527,0.011189,0.211043,0.211339
0.530766,0.413399,-0.00645661,-0.0336358,0.552467,0.612188,0.0040552,-0.0458899,0.0217009,0.198789,0.19997
0.520072,0.384169,-0.0106938,-0.0292306,0.553786,0.56615,0.00131959,-0.0460382,0.0337142,0.181981,0.185078
0.504686,0.359684,-0.0153861,-0.0244846,0.55235,0.521185,-0.00143629,-0.0449654,0.047664,0.1615,0.168387
0.485956,0.33908,-0.0187303,-0.0206038,0.548008,0.478404,-0.0043419,-0.0427808,0.0620525,0.139324,0.152517
0.464215,0.323011,-0.0217401,-0.0160695,0.540625,0.438705,-0.00738299,-0.0396992,0.0764096,0.115694,0.138649
0.440645,0.310762,-0.02357,-0.012249,0.530108,0.402817,-0.0105168,-0.035888,0.0894628,0.0920548,0.128365
0.417577,0.300389,-0.0230685,-0.010373,0.516484,0.371251,-0.0136241,-0.0315655,0.0989071,0.0708624,0.121672
0.396229,0.291183,-0.0213476,-0.00920552,0.500024,0.344195,-0.0164604,-0.0270562,0.103794,0.0530117,0.116548
0.376919,0.282898,-0.0193105,-0.00828499,0.481236,0.321545,-0.0187879,-0.0226502,0.104317,0.0386465,0.111246
0.359442,0.276483,-0.0174771,-0.00641483,0.460782,0.302984,-0.0204537,-0.0185603,0.10134,0.026501,0.104748
0.343615,0.275397,-0.015827,-0.00108585,0.439371,0.288137,-0.0214114,-0.0148473,0.0957558,0.0127396,0.0965996
0.329273,0.281191,-0.014342,0.00579357,0.41768,0.276852,-0.0216909,-0.0112849,0.0884069,-0.00433889,0.0885133
0.317049,0.294478,-0.0122242,0.0132871,0.396308,0.269256,-0.0213721,-0.00759572,0.079259,-0.0252217,0.0831752
0.306926,0.311775,-0.0101228,0.017297,0.375799,0.265705,-0.0205086,-0.00355145,0.0688732,-0.0460702,0.0828612
0.299964,0.330858,-0.00696215,0.0190829,0.356622,0.266444,-0.0191771,0.000738889,0.0566582,-0.0644142,0.0857866
0.296628,0.351027,-0.00333625,0.0201694,0.339232,0.27147,-0.0173901,0.00502619,0.0426044,-0.0795574,0.0902469
0.297726,0.371393,0.00109896,0.020366,0.324077,0.280557,-0.0151554,0.00908735,0.0263501,-0.090836,0.0945807
0.305844,0.389983,0.00811794,0.0185898,0.311623,0.293277,-0.0124533,0.0127197,0.00577885,-0.0967061,0.0968786
0.320182,0.406323,0.0143374,0.0163402,0.302501,0.30895,-0.00912181,0.0156732,-0.0176804,-0.0973731,0.0989653
0.339921,0.420639,0.0197396,0.0143155,0.297354,0.326738,-0.00514764,0.0177874,-0.0425676,-0.0939013,0.103099
0.361398,0.433002,0.0214766,0.0123632,0.29673,0.345762,-0.000623614,0.0190242,-0.0646679,-0.0872402,0.108595
0.381508,0.443869,0.0201102,0.0108665,0.30082,0.365186,0.00409022,0.0194238,-0.0806878,-0.0786829,0.112701
0.405857,0.453128,0.0243492,0.00925896,0.309332,0.38429,0.0085113,0.0191044,-0.0965257,-0.0688374,0.118557
0.432557,0.46081,0.0266994,0.00768203,0.322046,0.402482,0.0127147,0.0181918,-0.11051,-0.0583277,0.124959
0.461274,0.467203,0.028717,0.00639299,0.338682,0.419299,0.016636,0.0168172,-0.122591,-0.0479035,0.131618
0.492002,0.472696,0.0307281,0.00549328,0.358909,0.434424,0.0202266,0.0151253,-0.133093,-0.0382715,0.138486
0.524247,0.47751,0.0322451,0.00481376,0.382384,0.447691,0.0234751,0.0132667,-0.141863,-0.0298186,0.144963
0.556588,0.482233,0.0323409,0.00472298,0.408747,0.459065,0.026363,0.011374,-0.147841,-0.0231676,0.149645
0.587257,0.488176,0.0306693,0.00594342,0.43755,0.468649,0.0288029,0.00958353,-0.149707,-0.0195275,0.150975
0.615446,0.495088,0.0281883,0.00691158,0.468192,0.476724,0.0306416,0.00807539,-0.147254,-0.0183637,0.148395
0.64101,0.505475,0.0255648,0.010387,0.499949,0.483662,0.0317569,0.00693822,-0.141062,-0.0218125,0.142738
0.662944,0.520292,0.0219341,0.0148171,0.532053,0.490046,0.0321042,0.00638366,-0.130892,-0.030246,0.134341
0.680048,0.539356,0.017104,0.0190645,0.563688,0.496632,0.0316353,0.00658575,-0.11636,-0.0427248,0.123956
0.691048,0.560941,0.0109991,0.0215852,0.593978,0.504232,0.0302899,0.00760081,-0.0970696,-0.0567091,0.112421
0.694208,0.584274,0.00316083,0.0233329,0.621976,0.513523,0.0279979,0.00929016,-0.0722325,-0.0707518,0.101111
0.689436,0.607487,-0.00477242,0.0232131,0.646631,0.524978,0.0246547,0.0114557,-0.0428054,-0.0825093,0.092952
0.677719,0.629551,-0.0117171,0.0220637,0.666885,0.538773,0.0202547,0.0137947,-0.0108336,-0.0907784,0.0914225
0.658189,0.65019,-0.0195297,0.0206386,0.681822,0.554784,0.0149366,0.0160108,0.0236328,-0.0954062,0.0982896
0.633679,0.668895,-0.0245103,0.018705,0.690623,0.57267,0.00880134,0.017886,0.0569444,-0.0962251,0.111812
0.604784,0.68612,-0.0288953,0.0172251,0.692798,0.591926,0.00217485,0.0192559,0.0880145,-0.0941944,0.128915
0.571844,0.698758,-0.0329393,0.012638,0.68816,0.611998,-0.00463861,0.0200727,0.116315,-0.0867597,0.145109
0.535363,0.705184,-0.0364813,0.00642627,0.67677,0.632122,-0.0113891,0.0201241,0.141407,-0.0730618,0.159167
0.497647,0.707322,-0.037716,0.00213784,0.658899,0.651324,-0.0178709,0.0192012,0.161252,-0.0559984,0.170699
0.461066,0.704689,-0.0365811,-0.00263327,0.635102,0.668684,-0.0237973,0.0173607,0.174036,-0.0360045,0.177722
0.426776,0.687735,-0.0342902,-0.0169533,0.606262,0.683357,-0.0288407,0.0146729,0.179486,-0.00437832,0.179539
0.39611,0.659847,-0.0306659,-0.0278882,0.573509,0.693935,-0.0327525,0.0105774,0.177399,0.0340873,0.180645
0.369975,0.625503,-0.0261344,-0.0343441,0.538164,0.698953,-0.0353447,0.00501806,0.168189,0.0734494,0.183528
0.348505,0.588734,-0.0214702,-0.0367691,0.50165,0.697324,-0.0365145,-0.00162882,0.153145,0.10859,0.187737
0.332014,0.551215,-0.0164911,-0.0375193,0.46537,0.688582,-0.0362803,-0.00874144,0.133356,0.137368,0.191451
0.31893,0.515625,-0.0130842,-0.0355902,0.430639,0.672848,-0.0347311,-0.0157347,0.111709,0.157223,0.192868
0.30774,0.483333,-0.0111898,-0.0322917,0.398507,0.650828,-0.0321314,-0.02202,0.0907672,0.167495,0.190508
0.299427,0.45401,-0.00831306,-0.0293229,0.369662,0.623689,-0.0288457,-0.0271386,0.0702346,0.169679,0.183641
0.29634,0.429573,-0.00308722,-0.0244375,0.344553,0.592815,-0.0251084,-0.0308745,0.0482135,0.163242,0.170213
0.300299,0.413178,0.00395977,-0.0163948,0.323602,0.559776,-0.0209508,-0.0330391,0.0233029,0.146598,0.148438
0.311676,0.405193,0.0113763,-0.00798446,0.307306,0.526386,-0.0162968,-0.0333892,-0.00437021,0.121193,0.121272
0.330313,0.405169,0.0186371,-2.45571e-05,0.296204,0.49453,-0.0111018,-0.031856,-0.0341091,0.0893615,0.0956499
0.355875,0.41361,0.0255625,0.00844145,0.29082,0.465976,-0.00538364,-0.0285545,-0.0650553,0.0523656,0.0835125
0.384253,0.425765,0.0283773,0.0121546,0.291605,0.442322,0.000785321,-0.0236537,-0.0926472,0.0165573,0.0941151
0.413503,0.438527,0.0292505,0.012762,0.29864,0.424606,0.00703502,-0.0177166,-0.114863,-0.0139214,0.115703
0.442661,0.450143,0.0291575,0.011616,0.311605,0.413178,0.0129649,-0.0114271,-0.131055,-0.0369645,0.136169
0.471344,0.459816,0.0286832,0.00967321,0.329855,0.407767,0.0182493,-0.00541148,-0.141489,-0.0520492,0.150759
0.499893,0.46709,0.0285492,0.00727358,0.352533,0.407622,0.0226788,-0.000144601,-0.14736,-0.0594674,0.158906
0.5292,0.46999,0.0293075,0.00290039,0.378724,0.411684,0.0261903,0.00406152,-0.150477,-0.0583062,0.161378
0.557433,0.469996,0.0282323,6.16908e-06,0.40759,0.418608,0.0288666,0.00692445,-0.149843,-0.051388,0.158409
0.584307,0.468309,0.0268739,-0.00168714,0.438286,0.427053,0.0306956,0.00844431,-0.146021,-0.0412565,0.151737
0.609763,0.465358,0.0254561,-0.00295073,0.469994,0.435852,0.0317084,0.00879896,-0.139769,-0.0295068,0.142849
0.634138,0.459187,0.0243753,-0.00617126,0.501974,0.444076,0.0319797,0.00822479,-0.132164,-0.0151108,0.133025
0.656564,0.448946,0.0224261,-0.0102417,0.533611,0.450891,0.0316373,0.00681508,-0.122953,0.00194594,0.122968
0.676748,0.439728,0.0201834,-0.0092175,0.564364,0.455526,0.0307528,0.00463432,-0.112384,0.0157978,0.113489
0.67792,0.406693,0.0011729,-0.0330353,0.593758,0.457664,0.0293938,0.0021382,-0.0841628,0.0509713,0.0983943
0.675363,0.373706,-0.00255769,-0.032987,0.620225,0.455593,0.0264671,-0.00207126,-0.055138,0.081887,0.0987202
0.668471,0.341543,-0.00689179,-0.0321622,0.642611,0.448411,0.0223866,-0.00718197,-0.0258596,0.106867,0.109952
0.657679,0.310905,-0.0107924,-0.0306387,0.660092,0.435903,0.0174808,-0.0125081,0.00241357,0.124998,0.125021
0.644938,0.282809,-0.0127406,-0.0280957,0.67216,0.418397,0.0120676,-0.0175055,0.0272217,0.135588,0.138294
0.628589,0.257393,-0.0163493,-0.0254163,0.678702,0.396652,0.00654179,-0.021745,0.0501128,0.139259,0.148002
0.607136,0.234909,-0.0214526,-0.0224841,0.679773,0.371682,0.00107133,-0.0249696,0.0726368,0.136774,0.154865
0.580797,0.216366,-0.0263386,-0.018543,0.675438,0.34463,-0.00433463,-0.027053,0.0946408,0.128264,0.1594
0.55055,0.202151,-0.0302477,-0.0142147,0.665779,0.316714,-0.00965911,-0.0279155,0.115229,0.114563,0.162488
0.516979,0.193264,-0.0335706,-0.00888698,0.650952,0.289154,-0.0148274,-0.0275603,0.133973,0.0958897,0.164753
0.482176,0.189693,-0.0348034,-0.0035712,0.631194,0.263149,-0.0197573,-0.0260045,0.149019,0.0734564,0.16614
0.447337,0.192078,-0.0348387,0.00238489,0.606933,0.239804,-0.0242614,-0.0233451,0.159596,0.0477265,0.166579
0.413053,0.201125,-0.0342845,0.00904743,0.578778,0.220122,-0.0281547,-0.0196824,0.165726,0.0189966,0.166811
0.380146,0.215257,-0.0329068,0.0141323,0.547469,0.205014,-0.0313091,-0.0151075,0.167323,-0.0102431,0.167637
0.349846,0.233315,-0.0302998,0.0180576,0.51384,0.195156,-0.033629,-0.00985819,0.163994,-0.0381589,0.168375
0.322283,0.255947,-0.0275627,0.022632,0.47882,0.190927,-0.0350199,-0.00422964,0.156537,-0.0650205,0.169504
0.299625,0.280873,-0.022658,0.0249261,0.443349,0.192517,-0.0354715,0.00159071,0.143724,-0.088356,0.168711
0.282651,0.307083,-0.0169743,0.0262096,0.408458,0.199816,-0.0348907,0.00729841,0.125807,-0.107267,0.165329
0.272159,0.333666,-0.0104916,0.0265834,0.375228,0.212433,-0.03323,0.0126176,0.103069,-0.121233,0.159124
0.269162,0.360065,-0.00299719,0.026399,0.344752,0.229752,-0.0304758,0.0173186,0.0755901,-0.130313,0.15065
0.27164,0.385126,0.0024783,0.0250612,0.318128,0.250997,-0.0266244,0.021245,0.0464875,-0.13413,0.141957
0.277875,0.407942,0.00623441,0.0228155,0.296237,0.275257,-0.0218912,0.0242605,0.0183619,-0.132684,0.133949
0.286708,0.429778,0.00883362,0.021836,0.279628,0.301528,-0.0166092,0.0262703,-0.00708091,-0.12825,0.128446
0.29837,0.452295,0.0116612,0.022517,0.268497,0.328894,-0.0111308,0.0273667,-0.0298728,-0.1234,0.126965
0.312966,0.475034,0.0145966,0.0227393,0.262796,0.356689,-0.00570044,0.0277947,-0.0501699,-0.118345,0.12854
0.333037,0.497322,0.0200706,0.0222883,0.262318,0.38443,-0.000478417,0.0277405,-0.0707189,-0.112893,0.133214
0.357546,0.517252,0.0245088,0.0199292,0.266933,0.41175,0.00461543,0.0273208,-0.0906123,-0.105501,0.139072
0.386049,0.534407,0.0285032,0.0171551,0.276507,0.43826,0.00957367,0.0265096,-0.109542,-0.0961466,0.145752
0.41678,0.549716,0.0307311,0.0153093,0.290877,0.463547,0.0143695,0.025287,-0.125903,-0.0861689,0.152567
0.447465,0.563494,0.0306853,0.0137784,0.309748,0.48728,0.0188719,0.0237328,-0.137717,-0.0762146,0.157399
0.477719,0.576155,0.0302535,0.012661,0.332599,0.509228,0.0228505,0.0219479,-0.14512,-0.0669276,0.159809
0.507583,0.587941,0.0298648,0.0117855,0.358753,0.529276,0.0261537,0.0200485,-0.148831,-0.0586646,0.159976
0.537099,0.598418,0.0295151,0.0104768,0.387478,0.547417,0.0287258,0.0181405,-0.14962,-0.0510009,0.158074
0.565029,0.607847,0.0279307,0.0094291,0.41806,0.563685,0.0305814,0.0162684,-0.146969,-0.0441616,0.153461
0.591437,0.616072,0.0264072,0.00822574,0.449755,0.578164,0.0316949,0.0144792,-0.141682,-0.0379081,0.146666
0.616082,0.623085,0.0246454,0.00701255,0.481859,0.590953,0.0321041,0.012789,-0.134223,-0.0321317,0.138016
0.638751,0.628875,0.0226691,0.00579047,0.513727,0.602155,0.0318685,0.0112015,-0.125024,-0.0267206,0.127847
0.659251,0.632264,0.0204999,0.00338846,0.544787,0.611866,0.0310596,0.0097115,-0.114464,-0.0203976,0.116267
0.677115,0.631017,0.0178639,-0.00124723,0.574541,0.620092,0.0297542,0.00822586,-0.102574,-0.0109245,0.103154
0.690653,0.625337,0.0135385,-0.00567985,0.602549,0.626615,0.0280081,0.00652283,-0.0881041,0.00127816,0.0881133
0.698346,0.614366,0.00769246,-0.0109712,0.628322,0.631092,0.025773,0.00447655,-0.0700235,0.0167259,0.0719934
0.700777,0.599544,0.00243104,-0.014822,0.651265,0.633054,0.0229427,0.00196272,-0.0495118,0.0335106,0.0597862
0.700133,0.583469,-0.000644147,-0.0160742,0.670791,0.632082,0.0195257,-0.000971854,-0.029342,0.048613,0.0567818
0.697014,0.566399,-0.00311875,-0.0170709,0.686513,0.627999,0.015722,-0.00408316,-0.0105013,0.0616007,0.0624894
0.690203,0.545957,-0.00681078,-0.0204419,0.698253,0.620829,0.0117404,-0.00717032,0.00804996,0.0748724,0.0753039
0.679581,0.523132,-0.0106219,-0.0228248,0.705908,0.610569,0.00765485,-0.0102602,0.0263267,0.087437,0.0913144
0.663381,0.49673,-0.0162003,-0.0264017,0.709423,0.597266,0.00351548,-0.0133028,0.0460425,0.100536,0.110577
0.643137,0.469843,-0.0202444,-0.0268866,0.708661,0.580916,-0.000762105,-0.0163494,0.0655248,0.111073,0.12896
0.620913,0.444604,-0.0222238,-0.0252396,0.703541,0.561697,-0.00512022,-0.0192197,0.0826284,0.117093,0.143312
0.5972,0.421888,-0.0237124,-0.0227156,0.694173,0.540046,-0.00936812,-0.0216503,0.0969726,0.118158,0.152856
0.572051,0.401705,-0.0251497,-0.0201837,0.680827,0.51662,-0.0133458,-0.0234263,0.108777,0.114916,0.158234
0.546193,0.3838,-0.0258574,-0.0179048,0.663871,0.492178,-0.0169564,-0.0244425,0.117678,0.108378,0.159981
0.515597,0.368597,-0.0305959,-0.0152029,0.643764,0.467481,-0.0201069,-0.0246962,0.128167,0.0988846,0.161879
0.482885,0.356607,-0.0327121,-0.0119899,0.620717,0.443272,-0.0230465,-0.0242093,0.137832,0.0866652,0.162815
0.449343,0.347639,-0.0335424,-0.008968,0.594937,0.420259,-0.0257808,-0.023013,0.145594,0.0726202,0.1627
0.41603,0.342302,-0.0333132,-0.00533682,0.566699,0.399067,-0.0282381,-0.0211926,0.150669,0.0567645,0.161007
0.383216,0.341666,-0.0328139,-0.000636488,0.536385,0.380258,-0.0303135,-0.0188083,0.153169,0.0385927,0.157956
0.352609,0.343306,-0.0306067,0.00164071,0.504444,0.364391,-0.0319413,-0.0158673,0.151835,0.0210847,0.153292
0.321743,0.352465,-0.0308664,0.00915894,0.471456,0.351808,-0.0329874,-0.012583,0.149714,-0.00065729,0.149715
0.291717,0.365005,-0.0300258,0.0125399,0.437885,0.343046,-0.0335711,-0.00876212,0.146169,-0.0219593,0.147809
0.263229,0.378895,-0.0284881,0.0138901,0.404154,0.33845,-0.0337316,-0.00459632,0.140925,-0.0404457,0.146614
0.237199,0.391657,-0.0260299,0.0127615,0.370677,0.338063,-0.0334769,-0.000386238,0.133478,-0.0535935,0.143836
0.213577,0.403142,-0.0236222,0.0114853,0.3379,0.341545,-0.0327773,0.00348118,0.124323,-0.0615976,0.138746
0.192317,0.41387,-0.02126,0.0107274,0.306253,0.348293,-0.0316467,0.00674868,0.113936,-0.0655764,0.13146
0.174354,0.42704,-0.0179621,0.0131703,0.276125,0.357608,-0.0301282,0.00931442,0.10177,-0.0694323,0.123199
0.159263,0.442018,-0.0150917,0.0149783,0.247911,0.368988,-0.0282137,0.0113804,0.0886482,-0.0730302,0.114856
0.147438,0.461358,-0.0118247,0.0193399,0.221956,0.382066,-0.0259549,0.0130784,0.074518,-0.0792917,0.108812
0.139042,0.484884,-0.00839615,0.0235257,0.198571,0.396772,-0.0233847,0.0147053,0.0595294,-0.0881121,0.106337
0.135001,0.511656,-0.00404091,0.0267721,0.178035,0.413233,-0.0205364,0.0164615,0.043034,-0.0984226,0.107419
0.135954,0.538485,0.000953019,0.0268292,0.160647,0.431646,-0.0173878,0.0184127,0.0246931,-0.106839,0.109656
0.142378,0.563152,0.00642413,0.0246671,0.146747,0.452013,-0.0139,0.0203676,0.00436899,-0.111139,0.111225
0.150894,0.585353,0.00851609,0.0222004,0.136711,0.47405,-0.0100358,0.022037,-0.0141829,-0.111302,0.112202
0.158754,0.605333,0.0078598,0.0199804,0.130679,0.497268,-0.00603227,0.0232171,-0.028075,-0.108065,0.111653
0.16534,0.621623,0.00658554,0.0162897,0.128422,0.521084,-0.00225735,0.0238166,-0.0369179,-0.100538,0.107102
0.167849,0.629122,0.00250901,0.00749916,0.129426,0.544793,0.00100411,0.0237092,-0.0384228,-0.0843284,0.0926693
0.167079,0.629751,-0.000769243,0.000629485,0.132818,0.567293,0.00339247,0.0224995,-0.0342611,-0.0624584,0.0712381
0.165606,0.618859,-0.00147356,-0.0108919,0.137591,0.587415,0.00477301,0.0201217,-0.0280145,-0.0314448,0.042114
0.165549,0.602156,-5.6684e-05,-0.0167037,0.142893,0.603701,0.00530212,0.0162864,-0.0226557,0.00154519,0.0227083
0.176533,0.576315,0.0109842,-0.0258406,0.148191,0.614993,0.00529738,0.0112923,-0.0283425,0.0386781,0.0479509
0.195989,0.549022,0.019456,-0.027293,0.153883,0.62019,0.00569214,0.00519711,-0.0421064,0.0711682,0.0826913
0.234984,0.521464,0.0389948,-0.0275585,0.160815,0.618847,0.00693195,-0.00134373,-0.0741692,0.097383,0.122411
0.277501,0.496401,0.0425172,-0.025063,0.170859,0.611089,0.0100442,-0.00775748,-0.106642,0.114689,0.156608
0.316646,0.473714,0.0391444,-0.0226869,0.185355,0.597631,0.0144959,-0.0134584,-0.131291,0.123917,0.180534
0.351876,0.453295,0.03523,-0.0204183,0.204692,0.579536,0.0193375,-0.0180951,-0.147183,0.12624,0.193906
0.383583,0.434919,0.031707,-0.0183764,0.228531,0.558032,0.0238391,-0.0215034,-0.155051,0.123113,0.197984
0.411826,0.41851,0.0282433,-0.0164086,0.256072,0.534362,0.0275409,-0.0236703,-0.155753,0.115852,0.194115
0.435096,0.404264,0.0232705,-0.0142469,0.286254,0.509683,0.0301814,-0.0246788,-0.148843,0.10542,0.182394
0.455747,0.391572,0.0206505,-0.012692,0.3178,0.485029,0.031546,-0.0246545,-0.137947,0.093457,0.166624
0.474332,0.380149,0.0185855,-0.0114228,0.349538,0.461228,0.0317385,-0.0238002,-0.124794,0.0810796,0.14882
0.493891,0.37104,0.0195589,-0.00910863,0.380491,0.438893,0.0309525,-0.0223357,-0.113401,0.0678526,0.13215
0.520088,0.369092,0.0261968,-0.00194776,0.410096,0.418508,0.0296048,-0.0203847,-0.109993,0.0494157,0.120583
0.548255,0.372548,0.0281669,0.00345534,0.438518,0.40078,0.0284229,-0.0177284,-0.109737,0.028232,0.11331
0.576535,0.384381,0.02828,0.0118338,0.466096,0.386394,0.0275775,-0.0143861,-0.110439,0.0020121,0.110457
0.601303,0.402063,0.0247684,0.0176816,0.493131,0.376182,0.027035,-0.0102111,-0.108172,-0.0258806,0.111225
0.621251,0.424357,0.0199478,0.0222937,0.519628,0.370846,0.0264966,-0.00533611,-0.101624,-0.0535104,0.114851
0.63481,0.451583,0.0135584,0.0272258,0.545289,0.370857,0.0256613,1.04308e-05,-0.0895208,-0.0807258,0.120543
0.640274,0.482206,0.00546432,0.030623,0.569518,0.376515,0.0242293,0.00565812,-0.0707557,-0.105691,0.127188
0.637868,0.513933,-0.00240636,0.0317274,0.591432,0.387874,0.0219134,0.011359,-0.046436,-0.126059,0.13434
0.628671,0.545743,-0.00919688,0.0318098,0.610022,0.404649,0.0185899,0.0167755,-0.0186492,-0.141093,0.142321
0.613558,0.575934,-0.0151132,0.0301914,0.62434,0.426269,0.0143184,0.0216193,0.0107824,-0.149665,0.150053
0.593706,0.604539,-0.0198519,0.0286045,0.633608,0.451879,0.00926811,0.0256101,0.0399024,-0.15266,0.157788
0.569491,0.631064,-0.0242143,0.0265253,0.637303,0.480492,0.00369447,0.0286132,0.0678112,-0.150572,0.165137
0.539886,0.655067,-0.0296054,0.024003,0.635142,0.511061,-0.00216061,0.0305693,0.095256,-0.144005,0.172659
0.506405,0.676539,-0.0334808,0.0214725,0.626962,0.54254,-0.00818038,0.0314789,0.120556,-0.133999,0.180249
0.469827,0.694432,-0.036578,0.0178929,0.612796,0.573955,-0.0141652,0.0314152,0.142969,-0.120477,0.186962
0.430364,0.705197,-0.0394632,0.0107651,0.592873,0.604379,-0.0199235,0.0304239,0.162509,-0.100818,0.191242
0.389867,0.709678,-0.0404973,0.00448024,0.567551,0.632733,-0.0253221,0.028354,0.177684,-0.0769441,0.193629
0.351271,0.709022,-0.0385961,-0.000655293,0.537387,0.657967,-0.0301633,0.0252339,0.186117,-0.0510549,0.192992
