0.652604,0.203333,0.794402,0.160085
0.6375,0.2125,0.794925,0.154961
0.622917,0.2275,0.792299,0.151654
0.604688,0.25,0.786559,0.150449
0.582292,0.285,0.777717,0.151787
0.565625,0.3125,0.76594,0.155883
0.540625,0.356667,0.751286,0.163184
0.515625,0.403333,0.733855,0.174077
0.49375,0.4425,0.713846,0.188713
0.478646,0.475,0.691604,0.207038
0.471875,0.4925,0.66763,0.228669
0.468229,0.505833,0.642465,0.253126
0.467708,0.513333,0.616671,0.279821
0.467708,0.523333,0.590775,0.30823
0.471354,0.538333,0.565319,0.33794
0.476562,0.548333,0.540811,0.368465
0.490104,0.560833,0.517841,0.399401
0.509375,0.565833,0.497016,0.430239
0.533333,0.570833,0.478927,0.460524
0.55625,0.5775,0.464038,0.489886
0.578125,0.586667,0.452692,0.518054
0.597396,0.605,0.445086,0.54497
0.608333,0.631667,0.441178,0.570755
0.6125,0.655833,0.440745,0.595493
0.6125,0.678333,0.443447,0.619248
0.609375,0.700833,0.448865,0.642097
0.597917,0.725833,0.456425,0.664167
0.582292,0.744167,0.465494,0.685471
0.559896,0.759167,0.475355,0.705971
0.529167,0.7675,0.485199,0.725528
0.496354,0.770833,0.49426,0.743945
0.461979,0.770833,0.501833,0.761004
0.422396,0.758333,0.507219,0.77631
0.389583,0.741667,0.509949,0.789461
0.363542,0.721667,0.50977,0.800077
0.343229,0.698333,0.506612,0.8078
0.323438,0.6725,0.500473,0.812315
0.310937,0.650833,0.491535,0.813472
0.299479,0.626667,0.480035,0.811151
0.294271,0.613333,0.466341,0.805501
0.289062,0.6,0.450825,0.796717
0.285937,0.589167,0.433893,0.785076
0.283333,0.580833,0.415944,0.770922
0.281771,0.573333,0.397374,0.754627
0.281771,0.563333,0.378581,0.736519
0.281771,0.5575,0.359925,0.716999
0.281771,0.553333,0.341727,0.696485
0.286979,0.543333,0.324364,0.675265
0.307813,0.518333,0.308439,0.653343
0.355729,0.473333,0.294958,0.630373
0.413542,0.423333,0.284959,0.605973
0.43125,0.4175,0.278594,0.580621
0.445833,0.42,0.275875,0.554912
0.461979,0.435833,0.276778,0.529631
0.482812,0.458333,0.2813,0.505595
0.511979,0.491667,0.289521,0.483712
0.541146,0.536667,0.30145,0.46497
0.565104,0.575833,0.316931,0.450098
0.576042,0.595833,0.335529,0.439336
0.580729,0.613333,0.35668,0.432783
0.58125,0.621667,0.379758,0.430285
0.58125,0.626667,0.404156,0.431571
0.582292,0.63,0.42932,0.436301
0.5875,0.636667,0.454815,0.444164
0.603125,0.641667,0.48043,0.454796
0.631771,0.6425,0.506207,0.467743
0.660937,0.629167,0.532192,0.482301
0.696875,0.605,0.558543,0.497612
0.723437,0.5825,0.585227,0.51292
0.747396,0.554167,0.612162,0.52744
0.769792,0.501667,0.63924,0.540044
0.784375,0.45,0.666223,0.549766
0.791667,0.4125,0.692766,0.556045
0.794271,0.390833,0.718481,0.558723
0.794792,0.383333,0.742999,0.557976
0.786979,0.375833,0.765856,0.554025
0.770312,0.3625,0.786508,0.547022
0.752083,0.35,0.804475,0.537172
0.731771,0.346667,0.819337,0.524879
0.714063,0.346667,0.830817,0.510607
0.697917,0.3525,0.838757,0.494916
0.678125,0.374167,0.843012,0.478621
0.663542,0.4,0.843611,0.46254
0.651042,0.435,0.840684,0.447572
0.639583,0.4975,0.83443,0.434999
0.633854,0.535833,0.82519,0.425498
0.632292,0.555,0.813403,0.419279
0.631771,0.565833,0.799525,0.416319
0.630729,0.574167,0.783996,0.416497
0.626562,0.581667,0.767187,0.41963
0.616667,0.59,0.749349,0.425516
0.596875,0.6,0.73055,0.433954
0.569271,0.611667,0.710728,0.444748
0.551042,0.619167,0.690014,0.457601
0.535417,0.6275,0.668589,0.472228
0.519271,0.639167,0.646618,0.488396
0.504167,0.651667,0.624281,0.505887
0.489062,0.666667,0.601743,0.524523
0.481771,0.676667,0.579299,0.544033
0.475521,0.688333,0.557232,0.56419
0.469792,0.699167,0.535798,0.584761
0.460417,0.714167,0.51515,0.605604
0.445833,0.7275,0.495319,0.626557
0.400521,0.75,0.475765,0.647637
0.36875,0.76,0.45624,0.668631
0.350521,0.7625,0.436765,0.689215
0.345313,0.7625,0.417591,0.70906
0.345313,0.7625,0.399033,0.727883
0.345313,0.7625,0.381365,0.745446
0.345313,0.7625,0.364814,0.76156
0.345313,0.7625,0.349567,0.77608
0.301042,0.7525,0.334971,0.788723
0.241667,0.736667,0.320156,0.799164
0.189583,0.695,0.304472,0.806687
0.158854,0.609167,0.287735,0.809902
0.161458,0.5175,0.270398,0.807532
0.179167,0.446667,0.253154,0.798904
0.190104,0.4175,0.236499,0.784273
0.197396,0.408333,0.220805,0.764339
0.209896,0.408333,0.206485,0.739989
0.244792,0.416667,0.194286,0.712255
0.275521,0.4325,0.184769,0.682259
0.297396,0.446667,0.178231,0.651022
0.307292,0.451667,0.17467,0.61932
0.309896,0.453333,0.173899,0.5878
0.310417,0.453333,0.175663,0.557012
0.310937,0.453333,0.179685,0.527437
0.315625,0.455,0.185752,0.499515
0.329688,0.458333,0.193803,0.473644
0.341667,0.468333,0.20371,0.450265
0.346875,0.481667,0.215204,0.429789
0.35,0.495833,0.227975,0.412549
0.352604,0.5125,0.241712,0.398832
0.354688,0.525833,0.256108,0.388773
0.368229,0.5425,0.271084,0.382487
0.406771,0.5475,0.287004,0.3798
0.442708,0.546667,0.304135,0.380385
0.476562,0.53,0.322656,0.383605
0.502083,0.503333,0.342555,0.388658
0.524479,0.4675,0.363739,0.394625
0.540625,0.433333,0.385988,0.400691
0.558333,0.385833,0.409115,0.405884
0.566667,0.359167,0.432764,0.409717
0.569792,0.345,0.456516,0.412001
0.570312,0.3375,0.47994,0.412716
0.56875,0.33,0.502621,0.41187
0.5625,0.3225,0.524111,0.409501
0.549479,0.314167,0.543909,0.405652
0.524479,0.3,0.561378,0.400287
0.501562,0.289167,0.576023,0.393457
0.484375,0.2825,0.587554,0.385314
0.466146,0.275833,0.595746,0.376014
0.4375,0.270833,0.600271,0.365751
0.417708,0.270833,0.601057,0.354806
0.390104,0.280833,0.597967,0.343624
0.358854,0.3,0.590882,0.332774
0.317708,0.335,0.579589,0.32305
0.279687,0.3775,0.564027,0.315279
0.247917,0.413333,0.544331,0.310049
0.229167,0.436667,0.520931,0.307621
0.215104,0.454167,0.494367,0.308075
0.206771,0.465833,0.465282,0.311322
0.201042,0.4775,0.43435,0.317236
0.198958,0.4875,0.402274,0.325623
0.197396,0.501667,0.369717,0.33634
0.196354,0.514167,0.337296,0.349187
0.196354,0.524167,0.30558,0.363898
0.198437,0.539167,0.275107,0.380293
0.203125,0.5525,0.246385,0.398149
0.209896,0.5625,0.219879,0.417177
0.21875,0.573333,0.196003,0.437113
0.229687,0.585,0.175121,0.457717
0.247396,0.6,0.157628,0.478823
0.266667,0.611667,0.143848,0.500208
0.288542,0.619167,0.134049,0.521597
0.314583,0.6225,0.128481,0.542663
0.342187,0.618333,0.127315,0.562984
0.366146,0.603333,0.130566,0.582
0.389583,0.583333,0.138153,0.599138
0.405208,0.565833,0.149789,0.613962
0.410937,0.555833,0.164962,0.626258
0.410417,0.545833,0.183036,0.635877
0.4,0.5275,0.203207,0.642583
0.384896,0.508333,0.224632,0.646202
0.363021,0.49,0.246406,0.646647
0.340104,0.481667,0.267689,0.644078
0.311458,0.4775,0.287631,0.638768
0.288542,0.476667,0.305595,0.631071
0.267188,0.476667,0.321072,0.621364
0.247917,0.476667,0.333684,0.610024
0.229687,0.471667,0.343163,0.597327
0.217708,0.465833,0.349436,0.583533
0.205208,0.455833,0.352486,0.568819
0.197917,0.445,0.352448,0.553349
0.191667,0.4325,0.34952,0.53725
0.185937,0.410833,0.343941,0.520485
0.183854,0.395833,0.336037,0.503153
0.183333,0.379167,0.326176,0.485323
0.183333,0.366667,0.314729,0.46714
0.183333,0.358333,0.302062,0.448816
0.183333,0.350833,0.288525,0.430562
0.183333,0.345833,0.274447,0.412607
0.185417,0.338333,0.260175,0.395112
0.191667,0.321667,0.246098,0.378043
0.203125,0.300833,0.232654,0.361292
0.216146,0.2825,0.220257,0.344798
0.235417,0.261667,0.209373,0.328456
0.255729,0.244167,0.200412,0.312232
0.278125,0.230833,0.193746,0.296165
0.303125,0.221667,0.189715,0.280364
0.332292,0.219167,0.188654,0.265041
0.357812,0.219167,0.190744,0.250425
0.380729,0.223333,0.196044,0.236782
0.402083,0.2325,0.204523,0.224427
0.430729,0.246667,0.216226,0.213708
0.469271,0.265,0.231314,0.204984
0.527604,0.294167,0.250226,0.198737
0.559375,0.309167,0.272811,0.195103
0.582812,0.328333,0.298718,0.194231
0.598437,0.3475,0.327429,0.196205
0.606771,0.361667,0.358297,0.200959
0.614062,0.381667,0.390682,0.208491
0.616146,0.395,0.423887,0.218627
0.616146,0.405833,0.457232,0.231119
0.613021,0.4175,0.490047,0.245716
0.602083,0.436667,0.521597,0.262291
0.585938,0.465833,0.55115,0.280873
0.56875,0.5,0.578065,0.30154
0.544271,0.54,0.60168,0.324433
0.530208,0.556667,0.621647,0.349217
0.519792,0.565,0.637783,0.375406
0.511458,0.568333,0.650033,0.40245
0.501042,0.57,0.658375,0.429804
0.485938,0.57,0.66278,0.456947
0.461979,0.57,0.663129,0.483411
0.431771,0.571667,0.659279,0.508817
0.4,0.573333,0.651147,0.532843
0.371875,0.578333,0.638802,0.555286
0.340625,0.593333,0.622323,0.576169
0.320833,0.605833,0.602066,0.595498
0.299479,0.625,0.578388,0.613425
0.290104,0.638333,0.551889,0.630008
0.284896,0.645833,0.523233,0.645217
0.282813,0.6475,0.493116,0.658947
0.280729,0.649167,0.462187,0.671127
0.277083,0.65,0.43102,0.681709
0.272917,0.649167,0.400123,0.690647
0.269792,0.628333,0.36997,0.69757
0.269271,0.565833,0.34102,0.701429
0.290104,0.464167,0.314048,0.700632
0.309896,0.405833,0.289699,0.694608
0.321354,0.373333,0.268354,0.683403
0.328646,0.358333,0.250229,0.667467
0.333333,0.351667,0.235413,0.647441
0.338021,0.349167,0.223925,0.624049
0.346875,0.349167,0.215799,0.598047
0.368229,0.361667,0.211229,0.570391
0.411458,0.39,0.210721,0.542254
0.458854,0.435833,0.214729,0.515015
0.486458,0.465,0.223228,0.489599
0.5,0.491667,0.235859,0.466762
0.502604,0.514167,0.252028,0.447063
0.503125,0.536667,0.271101,0.430946
0.503125,0.558333,0.292442,0.418733
0.502083,0.574167,0.315423,0.41054
0.498437,0.585,0.339399,0.406306
0.488021,0.589167,0.363654,0.405787
0.469792,0.591667,0.387393,0.408666
0.453125,0.595,0.409942,0.414611
0.433333,0.598333,0.430657,0.423269
0.416667,0.6,0.449048,0.434242
0.404687,0.598333,0.464802,0.447071
0.397917,0.59,0.477777,0.46119
0.39375,0.579167,0.487941,0.476021
0.391667,0.5675,0.495357,0.491015
0.391667,0.5425,0.500164,0.505437
0.396875,0.514167,0.502631,0.518573
0.401563,0.496667,0.503033,0.530002
0.404687,0.484167,0.501624,0.539463
0.406771,0.475833,0.498648,0.546832
0.407813,0.474167,0.494335,0.552156
0.407813,0.474167,0.488896,0.555544
0.411458,0.480833,0.482607,0.557249
0.418229,0.485,0.475788,0.557483
0.426562,0.485833,0.468765,0.556403
0.434375,0.485,0.461825,0.554146
0.4625,0.4675,0.455592,0.550556
0.503646,0.439167,0.450846,0.545319
0.528125,0.428333,0.447967,0.5385
0.547917,0.425833,0.447174,0.530335
0.569271,0.425833,0.448658,0.521106
0.592188,0.429167,0.452578,0.511145
0.610417,0.44,0.458946,0.500899
0.63125,0.459167,0.467779,0.490926
0.641667,0.47,0.478859,0.481574
0.646354,0.4775,0.491846,0.473084
0.647396,0.478333,0.506334,0.465538
0.647396,0.479167,0.521912,0.458991
0.647396,0.479167,0.538191,0.453463
0.647396,0.479167,0.554808,0.448949
0.645833,0.479167,0.571402,0.445431
0.634896,0.4975,0.587479,0.443202
0.619271,0.515,0.602521,0.442489
0.602604,0.524167,0.61606,0.443317
0.594271,0.528333,0.627853,0.445592
0.590625,0.529167,0.637797,0.449144
0.5875,0.529167,0.64584,0.453782
0.584375,0.529167,0.651973,0.459312
0.582292,0.525833,0.656239,0.465487
0.580729,0.5175,0.658719,0.471981
0.577083,0.498333,0.659481,0.478299
0.573438,0.479167,0.658619,0.484002
0.569792,0.466667,0.656243,0.488822
0.568229,0.463333,0.652521,0.492701
0.567708,0.463333,0.647645,0.495664
0.563021,0.471667,0.641733,0.497898
0.553125,0.481667,0.634817,0.499617
0.545833,0.4875,0.626991,0.500946
0.543229,0.4875,0.61844,0.5019
0.542708,0.4875,0.609381,0.5025
0.540625,0.485833,0.59999,0.502739
0.539583,0.484167,0.590451,0.50262
0.539062,0.484167,0.580941,0.502181
0.532292,0.500833,0.571506,0.501762
0.517708,0.53,0.562047,0.501893
0.502083,0.551667,0.552454,0.502906
0.493229,0.5575,0.542754,0.504801
0.485938,0.560833,0.533001,0.507515
0.476042,0.564167,0.523199,0.510978
0.461458,0.5675,0.513265,0.515111
0.444792,0.573333,0.503092,0.519879
0.433333,0.578333,0.492681,0.525223
0.423438,0.581667,0.482065,0.531048
0.417188,0.583333,0.471342,0.537232
0.413542,0.585,0.460652,0.543657
0.409375,0.5925,0.450107,0.550319
0.403646,0.608333,0.43978,0.557359
0.397917,0.625,0.429733,0.564912
0.393229,0.635833,0.420033,0.572987
0.389583,0.645,0.410756,0.581551
0.386458,0.653333,0.401968,0.59055
0.383333,0.663333,0.393724,0.599959
0.380729,0.674167,0.38607,0.609763
0.380208,0.683333,0.379077,0.619911
0.380208,0.695,0.372803,0.630396
0.385938,0.705833,0.367393,0.641191
0.393229,0.713333,0.362988,0.652204
0.404167,0.718333,0.359766,0.663306
0.417188,0.72,0.357899,0.674319
0.430729,0.720833,0.35753,0.685067
0.447396,0.720833,0.358816,0.695385
0.465625,0.720833,0.361895,0.705129
0.480729,0.719167,0.366806,0.714151
0.491667,0.715833,0.373473,0.722301
0.503646,0.71,0.381816,0.729415
0.515625,0.701667,0.391734,0.735318
0.528125,0.688333,0.403115,0.739785
0.541146,0.674167,0.415842,0.742624
0.549479,0.665,0.429702,0.743782
0.554688,0.66,0.444426,0.743316
0.556771,0.658333,0.4597,0.741367
0.560417,0.655833,0.475259,0.738073
0.568229,0.6475,0.490935,0.733479
0.58125,0.630833,0.50667,0.727496
0.597396,0.61,0.522465,0.719996
0.608333,0.595833,0.538225,0.711012
0.615104,0.586667,0.553793,0.700688
0.618229,0.575833,0.568965,0.689148
0.620833,0.5625,0.583552,0.676484
0.621875,0.5475,0.597371,0.662763
0.622917,0.5325,0.610268,0.648071
0.622917,0.515833,0.622103,0.632467
0.618229,0.5,0.632684,0.616039
0.609375,0.484167,0.641788,0.59888
0.601562,0.471667,0.649258,0.581147
0.594271,0.4575,0.65499,0.562962
0.590104,0.44,0.658982,0.544382
0.589583,0.415,0.661325,0.525332
0.603125,0.360833,0.662386,0.505225
0.634896,0.305833,0.662847,0.48354
0.646875,0.2925,0.662973,0.460585
0.658854,0.285833,0.663013,0.436779
0.670833,0.280833,0.66319,0.412547
0.686979,0.2775,0.663777,0.388308
0.705208,0.275833,0.665052,0.364468
0.714583,0.275833,0.66709,0.341416
0.714583,0.275833,0.669779,0.31949
0.714583,0.275833,0.673006,0.29897
0.714583,0.275833,0.676659,0.280085
0.714583,0.275833,0.680629,0.263013
0.714583,0.275833,0.684813,0.247878
0.71875,0.275833,0.68919,0.23476
0.743229,0.2825,0.694102,0.223814
0.776563,0.305833,0.700007,0.215438
0.791146,0.325833,0.706961,0.209887
0.796354,0.3375,0.71483,0.207188
0.798437,0.3525,0.723416,0.207375
0.799479,0.365,0.732513,0.21038
0.799479,0.373333,0.741906,0.216018
0.799479,0.380833,0.751396,0.224058
0.799479,0.389167,0.760802,0.234267
0.798437,0.393333,0.769945,0.246318
0.798437,0.395,0.778687,0.25984
0.798437,0.395,0.78691,0.274443
0.798437,0.395833,0.794518,0.28977
0.796875,0.405833,0.801408,0.305654
0.792188,0.428333,0.807442,0.322158
0.774479,0.475833,0.812281,0.339778
0.754687,0.519167,0.815598,0.358864
0.731771,0.559167,0.817075,0.379648
0.719271,0.5775,0.816644,0.401914
0.711979,0.588333,0.814372,0.425309
0.705729,0.595833,0.810371,0.449434
0.696354,0.6075,0.804718,0.473992
0.684375,0.624167,0.797465,0.498798
0.666667,0.645833,0.788582,0.523769
0.646354,0.673333,0.778028,0.548935
0.626562,0.704167,0.765802,0.574379
0.607813,0.724167,0.751956,0.599975
0.589583,0.736667,0.736571,0.625471
0.575,0.744167,0.719816,0.650555
0.554688,0.753333,0.701765,0.67498
0.541667,0.756667,0.682637,0.698433
0.535937,0.7575,0.662781,0.720604
0.535937,0.7575,0.642628,0.741222
0.535937,0.7575,0.622569,0.760071
0.535937,0.7575,0.602957,0.776989
0.535937,0.7575,0.5841,0.791864
0.535937,0.7575,0.566262,0.804633
0.4875,0.7625,0.548789,0.815367
0.430208,0.765,0.53093,0.824121
0.372917,0.765,0.512012,0.830935
0.336458,0.755833,0.491826,0.835717
0.320833,0.7425,0.470581,0.838342
0.313542,0.725833,0.448634,0.838679
0.311458,0.6925,0.426412,0.836352
0.314583,0.643333,0.404399,0.830782
0.319792,0.620833,0.383065,0.821991
0.321354,0.614167,0.362753,0.810338
0.322917,0.610833,0.343756,0.796259
0.325521,0.6075,0.32633,0.780191
0.326562,0.605,0.310651,0.762576
0.327083,0.605,0.296835,0.743886
0.330729,0.605,0.285011,0.724565
0.330729,0.605,0.275193,0.705024
0.330729,0.605,0.267356,0.685636
0.330729,0.605,0.261443,0.666736
0.330729,0.605,0.257369,0.648615
0.333854,0.604167,0.255079,0.631506
0.354167,0.598333,0.254801,0.61551
0.378125,0.6,0.256772,0.600835
0.391146,0.613333,0.260963,0.587853
0.395312,0.62,0.267154,0.576747
0.395833,0.6225,0.275042,0.567575
0.395833,0.624167,0.284316,0.56034
0.395833,0.625,0.294669,0.554991
0.394792,0.626667,0.30579,0.551468
0.392188,0.629167,0.317353,0.549696
0.389583,0.630833,0.32906,0.549561
0.385938,0.633333,0.340621,0.550948
0.380729,0.636667,0.351747,0.553739
0.375521,0.639167,0.362188,0.557788
0.370833,0.640833,0.371741,0.562928
0.360938,0.643333,0.380145,0.569
0.345313,0.646667,0.387081,0.575864
0.329167,0.646667,0.39228,0.583315
0.316667,0.646667,0.395599,0.591162
0.307813,0.646667,0.397006,0.599223
0.301042,0.644167,0.396545,0.607287
0.29375,0.6425,0.394279,0.615179
0.288021,0.641667,0.390328,0.622758
0.282292,0.640833,0.384827,0.629905
0.276042,0.64,0.377918,0.636518
0.272917,0.639167,0.36981,0.642518
0.269792,0.638333,0.360712,0.647843
0.269792,0.638333,0.350887,0.652464
0.269792,0.638333,0.340586,0.656368
0.269792,0.638333,0.33004,0.659558
0.269792,0.638333,0.319464,0.662046
0.269792,0.638333,0.309052,0.663859
0.255729,0.614167,0.298721,0.664596
0.243229,0.578333,0.288424,0.663706
0.226042,0.495,0.278035,0.659869
0.225,0.449167,0.267729,0.652623
0.226562,0.421667,0.257713,0.641944
0.232812,0.400833,0.248251,0.627994
0.236979,0.3875,0.239531,0.611109
0.240104,0.379167,0.231694,0.591738
0.241667,0.375,0.224821,0.570403
0.242708,0.374167,0.218956,0.547669
0.243229,0.374167,0.214115,0.524085
0.243229,0.374167,0.210282,0.500161
0.243229,0.374167,0.207426,0.476362
0.243229,0.374167,0.205499,0.453103
0.243229,0.374167,0.204445,0.430749
0.25,0.369167,0.204315,0.409522
0.2875,0.343333,0.205697,0.389226
0.335417,0.33,0.209274,0.369894
0.364583,0.329167,0.21529,0.351762
0.376563,0.331667,0.223607,0.335082
0.380729,0.338333,0.233921,0.320128
0.382292,0.3475,0.245873,0.307162
0.383854,0.359167,0.259115,0.296429
0.383854,0.3675,0.273277,0.288048
0.383854,0.37,0.288014,0.281981
0.383854,0.370833,0.303002,0.278119
0.383854,0.370833,0.317946,0.276313
0.383854,0.371667,0.332583,0.276404
0.382812,0.374167,0.34666,0.278245
0.378125,0.383333,0.359895,0.281794
0.364583,0.399167,0.371892,0.2871
0.348437,0.410833,0.382266,0.294104
0.334375,0.416667,0.390741,0.302612
0.326042,0.419167,0.397204,0.312369
0.320312,0.421667,0.401637,0.323116
0.314583,0.421667,0.404059,0.334563
0.310937,0.423333,0.404563,0.346463
0.308333,0.425,0.403285,0.358587
0.305729,0.4275,0.400378,0.370739
0.300521,0.433333,0.395965,0.382802
0.291667,0.445833,0.390115,0.394794
0.281771,0.459167,0.382901,0.406745
0.270833,0.4775,0.37439,0.418775
0.260417,0.496667,0.364679,0.431003
0.253646,0.5125,0.353941,0.443476
0.244271,0.539167,0.342302,0.456424
0.240104,0.5575,0.329988,0.469896
0.238021,0.576667,0.317249,0.483943
0.238021,0.595,0.304359,0.498585
0.240625,0.6125,0.29161,0.513813
0.24375,0.625833,0.279275,0.529534
0.246875,0.64,0.26759,0.545672
0.248958,0.651667,0.256738,0.562103
0.251563,0.658333,0.246878,0.578624
0.255208,0.663333,0.238154,0.595017
0.260938,0.669167,0.230713,0.611106
0.26875,0.676667,0.2247,0.626766
0.279167,0.685,0.220269,0.641908
0.29375,0.691667,0.217604,0.656432
0.3125,0.693333,0.216913,0.670167
0.333333,0.69,0.218387,0.682886
0.353646,0.679167,0.222149,0.694266
0.377083,0.665,0.228323,0.703982
0.402604,0.649167,0.237016,0.711739
0.431771,0.625833,0.248346,0.717174
0.463542,0.585833,0.262417,0.719701
0.470313,0.570833,0.278822,0.719296
0.470313,0.570833,0.297034,0.71626
0.470313,0.570833,0.316544,0.710909
0.470313,0.570833,0.33687,0.703572
0.470313,0.570833,0.357566,0.694579
0.470313,0.570833,0.378222,0.684258
0.473437,0.5675,0.398526,0.672868
0.494792,0.540833,0.418532,0.66024
0.526563,0.505833,0.438482,0.646095
0.559375,0.463333,0.458614,0.630076
0.585417,0.426667,0.479014,0.611997
0.610417,0.400833,0.49974,0.591924
0.630729,0.39,0.520751,0.570225
0.652083,0.385,0.542025,0.547361
0.667188,0.383333,0.563424,0.523831
0.679167,0.383333,0.584767,0.500126
0.688021,0.384167,0.605834,0.476703
0.696875,0.394167,0.626434,0.454137
0.705208,0.405,0.646391,0.432944
0.711458,0.414167,0.665523,0.413531
0.717708,0.425,0.683682,0.396266
0.725,0.443333,0.700769,0.381575
0.729167,0.465,0.716658,0.369855
0.730208,0.485833,0.731202,0.361395
0.728646,0.500833,0.744246,0.35629
0.725,0.509167,0.755639,0.354447
0.721875,0.515833,0.765284,0.355694
0.717188,0.521667,0.7731,0.359804
0.7125,0.5275,0.779043,0.366521
0.707812,0.533333,0.78311,0.375569
0.700521,0.545,0.785283,0.386762
0.69375,0.558333,0.785592,0.399924
0.689062,0.5675,0.784132,0.414786
0.684896,0.5725,0.781032,0.431001
0.682813,0.575,0.776474,0.448186
0.679167,0.576667,0.77062,0.465966
0.671875,0.581667,0.763574,0.48405
0.660937,0.591667,0.755385,0.502263
0.641146,0.611667,0.745959,0.520623
0.620833,0.633333,0.735223,0.539177
0.590104,0.651667,0.722949,0.5579
0.561979,0.6525,0.709005,0.576453
0.542708,0.633333,0.693461,0.594175
0.526563,0.61,0.676468,0.61041
0.509375,0.585833,0.658167,0.624579
0.494792,0.564167,0.638755,0.636243
0.483854,0.5375,0.618496,0.644964
0.479167,0.520833,0.597754,0.650578
0.477604,0.510833,0.576925,0.653115
0.477604,0.504167,0.55639,0.652718
0.479688,0.491667,0.536529,0.649461
0.483854,0.484167,0.517705,0.643555
0.488542,0.4775,0.500239,0.635251
0.492708,0.471667,0.484383,0.624832
0.498437,0.461667,0.470367,0.612518
0.504687,0.454167,0.45837,0.598585
0.513021,0.45,0.448556,0.583371
0.523958,0.45,0.441081,0.567278
0.532292,0.45,0.435995,0.550683
0.538021,0.455833,0.433254,0.534041
0.543229,0.463333,0.432767,0.517789
0.545313,0.47,0.434354,0.502303
0.546354,0.478333,0.437799,0.487934
0.546875,0.485,0.442862,0.474949
0.546875,0.49,0.449292,0.463533
0.545833,0.495833,0.456816,0.453841
0.541667,0.505833,0.465115,0.446053
0.538021,0.513333,0.473897,0.440255
0.535417,0.518333,0.482907,0.436443
0.531771,0.525,0.491897,0.434606
0.527604,0.53,0.50063,0.434669
0.524479,0.5325,0.508919,0.436487
0.521354,0.534167,0.516602,0.439882
0.518229,0.536667,0.523547,0.444679
0.514063,0.539167,0.529627,0.450698
0.511458,0.541667,0.534772,0.457751
0.509375,0.541667,0.538944,0.46561
0.508333,0.541667,0.542149,0.474053
0.507292,0.541667,0.544406,0.482867
0.50625,0.540833,0.54575,0.491844
0.504687,0.539167,0.546221,0.500775
0.502083,0.538333,0.54585,0.509489
0.498958,0.535833,0.544673,0.517806
0.496354,0.5325,0.542743,0.525555
0.494792,0.528333,0.540143,0.53258
0.493229,0.525,0.536959,0.538766
0.490625,0.516667,0.533259,0.543935
0.4875,0.5,0.529105,0.547797
0.486979,0.4725,0.524609,0.549917
0.486979,0.446667,0.519885,0.549966
0.4875,0.429167,0.51505,0.547836
0.493229,0.411667,0.510306,0.543469
0.519792,0.3725,0.506207,0.53646
0.547396,0.346667,0.503259,0.526736
0.576563,0.330833,0.501926,0.514458
